14-JUL-01,03-NOV-58,891,"1065032-117-AABNK",10.8,"94445",44887,200,18-OCT-96,"007S00161",2038.46,144.16,"Accrue",08-OCT-96,"1111402             ","SUL","","052",9.86,"97S-161","ORDER",9.86,"9697","FANTAGRA","1AQT5471",1,54127,"FIRM",1,06-SEP-96,10.8,"SINGLE_FUNDING",18-OCT-96,"","3324196","1","SPEC-RBC-H","SPEC-COLL","RARE-BOOKS","STKS","","","","",06-SEP-96,"OFFICIAL LLOYD LLEWELLYN COLLECTION","CLOWES DANIEL","1989","wau","eng","Seattle, WA : Fantagraphics Books, 1989.","NONEAQT5471","FANTAGRAPHICS BOOKS","BRUSLITI","OPERATING","AREA/LANG","LITINSTRUC","","166","44862","166","MARC","","","","","","NONEAQT5471"," "," "," "
14-JUL-01,03-NOV-58,892,"1065032-117-AABNK",20.67,"94445",44890,200,18-OCT-96,"007S00161",2038.46,144.16,"Accrue",08-OCT-96,"1111402             ","SUL","vol.22, per invoice","053",18.86,"97S-161","ORDER",18.86,"9697","FANTAGRA","1AQT5494",1,54130,"FIRM",1,06-SEP-96,20.67,"SINGLE_FUNDING",18-OCT-96,"","3324200","1","SPEC-RBC-H","SPEC-COLL","RARE-BOOKS","STKS","","","","",06-SEP-96,"LIL ABNER DAILIES","CAPP AL 001909-001979","1988","wiu","eng","Princeton, Wis. : Kitchen Sink Press, c1988-<c1995   >","NONEAQT5494","FANTAGRAPHICS BOOKS","BRUSLITI","OPERATING","AREA/LANG","LITINSTRUC","","166","44865","166","MARC","087816037X","","","","","NONEAQT5494"," "," "," "
14-JUL-01,03-NOV-58,894,"1065032-117-AABNK",21.87,"94445",44777,200,18-OCT-96,"007S00161",2038.46,144.16,"Accrue",08-OCT-96,"1111402             ","SUL","","055",19.95,"97S-161","ORDER",19.95,"9697","FANTAGRA","1AQT4366",1,54016,"FIRM",1,06-SEP-96,21.87,"SINGLE_FUNDING",18-OCT-96,"","3323972","1","SPEC-RBC-H","SPEC-COLL","RARE-BOOKS","STKS","","","","",06-SEP-96,"SANDMAN WORLDS END","GAIMAN NEIL","1994","nyu","eng","New York : DC Comics, c1994.","NONEAQT4366","FANTAGRAPHICS BOOKS","BRUSLITI","OPERATING","AREA/LANG","LITINSTRUC","","166","44752","166","MARC","1563891700","","","","","NONEAQT4366"," "," "," "
14-JUL-01,03-NOV-58,895,"1065032-117-AABNK",16.72,"94445",44879,200,18-OCT-96,"007S00161",2038.46,144.16,"Accrue",08-OCT-96,"1111402             ","SUL","","056",15.26,"97S-161","ORDER",15.26,"9697","FANTAGRA","1AQT5390",1,54119,"FIRM",1,06-SEP-96,16.72,"SINGLE_FUNDING",18-OCT-96,"","3324179","1","SPEC-RBC-H","SPEC-COLL","RARE-BOOKS","STKS","","","","",06-SEP-96,"LIKE A VELVET GLOVE CAST IN IRON","CLOWES DANIEL","1993","wau","eng","Seattle, WA : Fantagraphics, c1993.","NONEAQT5390","FANTAGRAPHICS BOOKS","BRUSLITI","OPERATING","AREA/LANG","LITINSTRUC","","166","44854","166","MARC","1560971169","","","","","NONEAQT5390"," "," "," "
14-JUL-01,03-NOV-58,897,"1065032-117-AABNK",8.83,"94445",44883,200,18-OCT-96,"007S00161",2038.46,144.16,"Accrue",08-OCT-96,"1111402             ","SUL","","058",8.06,"97S-161","ORDER",8.06,"9697","FANTAGRA","1AQT5438",1,54123,"FIRM",1,06-SEP-96,8.83,"SINGLE_FUNDING",18-OCT-96,"","3324190","1","SPEC-RBC-H","SPEC-COLL","RARE-BOOKS","STKS","","","","",06-SEP-96,"PUSSEY","CLOWES DANIEL","0","xx ","eng","s. l. : Fantagraphics, s. d.","NONEAQT5438","FANTAGRAPHICS BOOKS","BRUSLITI","OPERATING","AREA/LANG","LITINSTRUC","","166","44858","166","MARC","","","","","","NONEAQT5438"," "," "," "
14-JUL-01,03-NOV-58,2088,"1065034-106-AABNK",35.4,"94445",68959,492,08-NOV-96,"007S00520",1975.27,142.07,"To Vendor",14-AUG-96,"97S-418             ","SUL","","47;",32.8,"97S-520","ORDER",32.8,"9697","YANKEE","1AQP0328",1,79810,"FIRM",1,29-SEP-96,35.4,"SINGLE_FUNDING",08-NOV-96,"","3332551","5","GREEN-H","GREEN","STACKS","STKS-MONO","","","","",29-SEP-96,"STRANGE CAREER OF LEGAL LIBERALISM","KALMAN LAURA 001955","1996","ctu","eng","New Haven : Yale University Press, 1996.","KF4552 .K35 1996","YANKEE BOOK PEDDLER INC.","POLISCI","OPERATING","SOCIALSCI","POLYSCI","","266","72142","266","MARC","0300063695","","","","","KF 004552 .K35  1996"," "," "," "
14-JUL-01,03-NOV-58,2091,"1065032-106-AABNK",15.89,"94445",68405,492,08-NOV-96,"007S00520",1975.27,142.07,"To Vendor",14-AUG-96,"97S-418             ","SUL","","50;",14.72,"97S-520","ORDER",14.72,"9697","YANKEE","1AQK3174",1,79256,"FIRM",1,29-SEP-96,15.89,"SINGLE_FUNDING",08-NOV-96,"","3331485","2","GREEN-H","GREEN","STACKS","STKS-MONO","","","","",29-SEP-96,"YELLOW ARROW","PELEVIN VIKTOR","1996","nyu","eng","New York : New Directions, 1996.","","YANKEE BOOK PEDDLER INC.","RUEEUR","OPERATING","AREA/LANG","SLAVIC","","147","71588","147","MARC","0811213242","","","","",""," "," "," "
14-JUL-01,03-NOV-58,2094,"1065089-109-AABNK",69.23,"94445",19264,502,08-NOV-96,"007S00573",69.23,4.86,"Accrue",06-AUG-96,"703192              ","SUL","Payment for: Apr 90, Oct 90, Mar 91, Oct 91, Jan 93, Jun 93","1*",62.65,"97S-573","ORDER",62.65,"9697","READ","34ACR8045",1,23807,"FIRM",1,07-SEP-96,69.23,"SINGLE_FUNDING",08-NOV-96,"","3195843","654","BRAN-H","EARTH-SCI","STACKS","STKS","","","","",07-SEP-96,"SCIENTIFIC AMERICAN","","1845","nyu","eng","[New York, Scientific American, inc., etc.]"," V.228 1973","SWETS BLACKWELL INC.","SCITECHI","OPERATING","SCIENCE","SCI-INSTR","","326","19248","326","SERIAL","","0036-8733","","","Scientific American,Inc. :  New York,Ny (as of 2008-03-26)."," V.000228 001973"," "," "," "
14-JUL-01,03-NOV-58,2097,"1065089-102-AABNK",155.35,"94445",38619,503,08-NOV-96,"007S00541",155.35,10.61,"Accrue",28-AUG-96,"I00134              ","SUL","","1",136.85,"97S-541","ORDER",136.85,"9697","LINDSAY","1AQH5509",1,47534,"FIRM",1,06-SEP-96,155.35,"SINGLE_FUNDING",08-NOV-96,"","3313852","1","CHEM-H","CHEMCHMENG","STACKS","STKS","","","","",06-SEP-96,"ENVIRONMENTALLY DEGRADABLE POLYMERS","BLACKMAN MICHAEL J R","1993","enk","eng","London : Patent Office, 1993.","QD 000381.9 .D47  B53  1993  F","LINDSAY & HOWES BOOKSELLERS","CHEM","OPERATING","SCIENCE","CHEMISTRY","","295","38594","295","MARC","090367307X","","","","","QD 000381.9 .D47  B53  1993  F"," "," "," "
14-JUL-01,03-NOV-58,2101,"1065087-101-AABNK",110.44,"94445",68256,504,08-NOV-96,"007S00506",391.09,28.13,"To Vendor",14-AUG-96,"230700              ","SUL","","2;",102.5,"97S-506","ORDER",102.5,"9697","YANKEE","1AQJ4113",1,79107,"FIRM",1,29-SEP-96,110.44,"SINGLE_FUNDING",08-NOV-96,"","3331098","1","ART-H","ART","STACKS","STKS-MONO","","","","",29-SEP-96,"CHARDIN","ROLAND MICHEL MARIANNE","1996","nyu","eng","New York : Abrams, c1996.","ND553.C4 R5613 1996 F","YANKEE BOOK PEDDLER INC.","ARTARCH","OPERATING","HUMANITIES","ART-ARCHIT","","186","71439","186","MARC","0810940418","","","","","ND 000553 .C4  R5613  1996  F"," "," "," "
