"LOCN",212,"SSRC-DESK","","0",""
"LOCN",213,"SSRC-DATA","","0",""
"LOCN",214,"SSRC-CURR","","0",""
"LOCN",215,"SSRC-ATLAS","","0",""
"LOCN",216,"SSRC-CLASS","","0",""
"LOCN",217,"HAS-CA","","0",""
"LOCN",218,"HAS-JOURN","","0",""
"LOCN",219,"HAS-DIGIT","","0",""
"LOCN",220,"HAS-ATLAS","","0",""
"LOCN",221,"MEDIA-MTXO","","0",""
"LOCN",222,"WEST-7B","","0",""
"LOCN",223,"BENDER-S","","1",""
"LOCN",224,"LAW-ARCHIV","","0",""
"LOCN",225,"TEMP-LOC","","0",""
"LOCN",226,"IC-NEWS","","0",""
"LOCN",227,"HAS-FIC","","0",""
"LOCN",228,"HAS-NEWBK","","0",""
"LOCN",229,"SSRC-CSLI","","0",""
"LOCN",230,"GREEN-RESV","","0",""
"LOCN",231,"LANE-RESV","","0",""
"LOCN",232,"MEDIA-RESV","","0",""
"LOCN",233,"HAS-SU","","0",""
"LOCN",234,"HAS-RR","","0",""
"LOCN",235,"13TH-FLOOR","","0",""
"LOCN",236,"ASK@EASIA","","0",""
"LOCN",237,"SSRC-SSDS","","0",""
"LOCN",238,"SSRC-DOCS","","0",""
"LOCN",239,"SSRC-NEWBK","","0",""
"LOCN",240,"DISCARD","","1",""
"LOCN",241,"3FL-REF-S","","1",""
"LOCN",242,"SOUTH-MEZZ","","0",""
"LOCN",243,"HMS-PAGE","","0",""
"LOCN",244,"IC-CDROM","","0",""
"LOCN",245,"AT-REPAIR","","0",""
"LOCN",246,"HMS-RETURN","","0",""
"LOCN",247,"SAL-SERG","","0",""
"LOCN",248,"SAFETY","","0",""
"LOCN",249,"KIOSK","","0",""
"LOCN",250,"WORKSTATN","","0",""
"LOCN",251,"PAGE-CH","","0",""
"LOCN",252,"PAGE-CL","","0",""
"LOCN",253,"PAGE-ES","","0",""
"LOCN",254,"PAGE-EA","","0",""
"LOCN",255,"PAGE-ED","","0",""
"LOCN",256,"PAGE-EN","","0",""
"LOCN",257,"PAGE-GR","","0",""
"LOCN",258,"PAGE-HV","","0",""
"LOCN",259,"PAGE-HP","","0",""
"LOCN",260,"MATH-TEMP","","0",""
"LOCN",261,"PAGE-LN","","0",""
"LOCN",262,"PAGE-LW","","0",""
